logical_id,logical_key,anatomy,candidate_id,semantic_contract,slope,status,reason,output_dtype,output_shape,raw_file_id,raw_sha256,gain_file_id,gain_sha256,calibration_fingerprint,freeze_hash,input_stage_sha256,geometry_reconciliation,valid_overlap_fraction,alignment_sanity_pearson_16px,edge_recall,gradient_energy_retention,informative_tile_count,lost_informative_tile_fraction,low_percentile_tile_retention,informative_extreme_fraction
I-1-2,I_1_2,Kepala,T_NONE_M15,MPIPS precise,1.5,COMPARABLE,,uint16,"[3053, 4059]",1sLur8whVT8Vb4OJeVIduSJFBQ3wKCOVX,1a1436b6aab20a2161e862617afe7f951e4483a35b869bb7df2539d16cdc64f0,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,dc4e46596ee9464d40236c3cd6903d0c62d1ee17b18d80b3d3497ed1c1a8a5e7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9058148422463526,0.802681888759341,1.0,615,0.43577235772357725,0.22330060376344485,0.022450320742695307
I-1-2,I_1_2,Kepala,T_ALT1_C0,CLAHE disabled,,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",1sLur8whVT8Vb4OJeVIduSJFBQ3wKCOVX,1a1436b6aab20a2161e862617afe7f951e4483a35b869bb7df2539d16cdc64f0,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,dc4e46596ee9464d40236c3cd6903d0c62d1ee17b18d80b3d3497ed1c1a8a5e7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.0,,,,,,
I-1-2,I_1_2,Kepala,T_ALT1_M06,MPIPS precise,0.6,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",1sLur8whVT8Vb4OJeVIduSJFBQ3wKCOVX,1a1436b6aab20a2161e862617afe7f951e4483a35b869bb7df2539d16cdc64f0,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,dc4e46596ee9464d40236c3cd6903d0c62d1ee17b18d80b3d3497ed1c1a8a5e7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.0,,,,,,
I-1-2,I_1_2,Kepala,T_ALT1_M15,MPIPS precise,1.5,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",1sLur8whVT8Vb4OJeVIduSJFBQ3wKCOVX,1a1436b6aab20a2161e862617afe7f951e4483a35b869bb7df2539d16cdc64f0,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,dc4e46596ee9464d40236c3cd6903d0c62d1ee17b18d80b3d3497ed1c1a8a5e7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.0,,,,,,
I-1-2,I_1_2,Kepala,T_ALT2_C0,CLAHE disabled,,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",1sLur8whVT8Vb4OJeVIduSJFBQ3wKCOVX,1a1436b6aab20a2161e862617afe7f951e4483a35b869bb7df2539d16cdc64f0,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,dc4e46596ee9464d40236c3cd6903d0c62d1ee17b18d80b3d3497ed1c1a8a5e7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.026419353168503454,,,,,,
I-1-2,I_1_2,Kepala,T_ALT2_M06,MPIPS precise,0.6,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",1sLur8whVT8Vb4OJeVIduSJFBQ3wKCOVX,1a1436b6aab20a2161e862617afe7f951e4483a35b869bb7df2539d16cdc64f0,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,dc4e46596ee9464d40236c3cd6903d0c62d1ee17b18d80b3d3497ed1c1a8a5e7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.026359830290308046,,,,,,
I-1-2,I_1_2,Kepala,T_ALT2_M15,MPIPS precise,1.5,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",1sLur8whVT8Vb4OJeVIduSJFBQ3wKCOVX,1a1436b6aab20a2161e862617afe7f951e4483a35b869bb7df2539d16cdc64f0,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,dc4e46596ee9464d40236c3cd6903d0c62d1ee17b18d80b3d3497ed1c1a8a5e7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.026359830290308046,,,,,,
I-1-2,I_1_2,Tulang Belakang,T_NONE_C0,CLAHE disabled,,COMPARABLE,,uint16,"[3053, 4059]",1tZJDoZ5L-7zS_gmOQkNb6mPwFSgyN5L2,fbf2508fe8225c2a78a18749feb2a8b30c8cf3a3d39668fcdac14733e141e570,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,5fd73035e9b9c0c22e22f00830aa4b5ed94e6f58fd252cd401a8a757a2c8307d,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9463848823059303,0.7839635710127025,0.6188279003593549,553,0.8933092224231465,0.0,0.02175408475060517
I-1-2,I_1_2,Tulang Belakang,T_NONE_M06,MPIPS precise,0.6,COMPARABLE,,uint16,"[3053, 4059]",1tZJDoZ5L-7zS_gmOQkNb6mPwFSgyN5L2,fbf2508fe8225c2a78a18749feb2a8b30c8cf3a3d39668fcdac14733e141e570,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,5fd73035e9b9c0c22e22f00830aa4b5ed94e6f58fd252cd401a8a757a2c8307d,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9400350004825279,0.8008333579976724,0.8387364399363919,553,0.8679927667269439,0.0,0.02164983732020345
I-1-2,I_1_2,Tulang Belakang,T_NONE_M15,MPIPS precise,1.5,COMPARABLE,,uint16,"[3053, 4059]",1tZJDoZ5L-7zS_gmOQkNb6mPwFSgyN5L2,fbf2508fe8225c2a78a18749feb2a8b30c8cf3a3d39668fcdac14733e141e570,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,5fd73035e9b9c0c22e22f00830aa4b5ed94e6f58fd252cd401a8a757a2c8307d,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9267187933595421,0.8013234711852564,1.0,553,0.7649186256781193,0.0,0.021874877257057754
